Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
627932,Landing Page Submission,Direct Traffic,No,No,0,2,271,2,Email Opened,India,Business Administration,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
627916,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627900,Landing Page Submission,Direct Traffic,No,No,1,10,130,5,SMS Sent,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,No,SMS Sent
627877,Landing Page Submission,Organic Search,No,No,1,4,1529,4,SMS Sent,India,Travel and Tourism,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,SMS Sent
627871,API,Organic Search,No,No,1,2,353,2,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,,,,,,No,No,SMS Sent
627853,API,Google,No,No,0,2,1602,2,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,,,,,,,No,No,Email Opened
627844,Landing Page Submission,Direct Traffic,No,No,0,4,131,4,Email Opened,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,,Other Cities,,,,,No,Yes,Email Opened
627833,Landing Page Submission,Direct Traffic,No,No,1,4,1495,4,Email Opened,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
627808,Landing Page Submission,Direct Traffic,No,No,0,2,1360,2,Email Opened,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened
627806,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627804,API,Olark Chat,No,No,1,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
627798,Landing Page Submission,Direct Traffic,No,No,0,6,63,3,SMS Sent,India,IT Projects Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
627793,Landing Page Submission,Direct Traffic,No,No,0,2,498,2,Email Opened,India,Business Administration,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
627775,Landing Page Submission,Direct Traffic,No,No,1,18,976,3,Olark Chat Conversation,India,"Banking, Investment And Insurance",,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,17,20,No,Yes,Modified
627773,Landing Page Submission,Direct Traffic,No,No,0,2,332,2,Email Opened,India,International Business,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
627772,Landing Page Submission,Direct Traffic,No,No,0,2,298,2,Email Opened,India,Finance Management,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened
627771,Landing Page Submission,Direct Traffic,No,No,0,2,81,2,Form Submitted on Website,India,Human Resource Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
627769,Landing Page Submission,Organic Search,No,No,0,6,2,3,Email Link Clicked,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Link Clicked
627761,Landing Page Submission,Direct Traffic,No,No,1,4,818,4,Email Opened,India,Healthcare Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
627759,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627749,Landing Page Submission,Organic Search,No,No,0,3,599,3,SMS Sent,India,Retail Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities,,,,,No,Yes,SMS Sent
627744,Landing Page Submission,Direct Traffic,No,No,1,8,1688,1.6,SMS Sent,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,02.Medium,01.High,15,18,No,Yes,Modified
627725,Landing Page Submission,Direct Traffic,No,No,0,2,289,2,Email Opened,India,IT Projects Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Modified
627715,API,Google,No,No,0,9,318,3,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,01.High,02.Medium,17,15,No,No,Email Opened
627713,API,Organic Search,No,No,0,3,247,3,Email Link Clicked,India,Supply Chain Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,Email Link Clicked
627706,Landing Page Submission,Direct Traffic,No,No,1,2,1770,2,SMS Sent,India,Supply Chain Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
627702,API,Olark Chat,No,No,0,18,241,2,Page Visited on Website,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Page Visited on Website
627699,Landing Page Submission,Direct Traffic,No,No,1,4,921,4,Email Opened,United Arab Emirates,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,,,,,No,Yes,Email Opened
627692,Landing Page Submission,Direct Traffic,No,No,0,9,426,4.5,Page Visited on Website,India,International Business,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,,Other Cities,02.Medium,02.Medium,15,16,No,Yes,Page Visited on Website
627687,Landing Page Submission,Direct Traffic,No,No,0,3,23,3,SMS Sent,India,Business Administration,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
627679,Landing Page Submission,Organic Search,No,No,0,5,164,5,Email Opened,India,Finance Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,Email Opened
627665,API,Olark Chat,No,No,0,2,370,1,Page Visited on Website,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,,Mumbai,,,,,No,No,Page Visited on Website
627657,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Might be,No,No,,,,,,,No,No,Modified
627656,Landing Page Submission,Direct Traffic,No,No,1,2,831,2,SMS Sent,India,Business Administration,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
627637,Landing Page Submission,Organic Search,No,No,0,3,145,3,Page Visited on Website,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,Modified
627632,Landing Page Submission,Google,No,No,0,3,31,3,SMS Sent,India,Human Resource Management,Other,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,No,SMS Sent
627610,Landing Page Submission,Organic Search,No,No,1,14,969,2.8,SMS Sent,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities,,,,,No,Yes,SMS Sent
627604,Landing Page Submission,Direct Traffic,No,No,0,2,108,2,Email Opened,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,,Thane & Outskirts,,,,,No,Yes,Email Opened
627593,Landing Page Submission,Google,No,No,1,6,994,1.5,Email Opened,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Email Opened
627590,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
627585,API,Olark Chat,No,No,1,11,1337,2.2,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
627571,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627570,Landing Page Submission,Direct Traffic,No,No,1,3,1124,3,Email Opened,India,E-COMMERCE,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
627560,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
627558,Lead Add Form,Reference,No,No,1,0,0,0,Email Link Clicked,India,Healthcare Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
627553,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627548,Landing Page Submission,Google,No,No,0,5,323,1.67,Email Opened,India,Business Administration,Multiple Sources,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,No,Email Opened
627546,API,Olark Chat,No,No,0,4,1371,2,Olark Chat Conversation,India,Finance Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Metro Cities,01.High,02.Medium,16,14,No,Yes,Olark Chat Conversation
627539,Lead Add Form,Reference,No,No,1,0,0,0,Email Link Clicked,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,,,,,,,No,No,Email Link Clicked
627538,Landing Page Submission,Organic Search,No,No,1,3,933,3,Email Opened,India,Human Resource Management,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,,,,,,,No,No,Email Opened
627535,API,Google,No,No,0,2,75,2,Page Visited on Website,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627531,Landing Page Submission,Direct Traffic,No,No,0,10,1812,3.33,Email Opened,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,Yes,No,No,No,Ringing,Not Sure,No,No,,,,,,,No,No,Email Opened
627529,Landing Page Submission,Google,No,No,0,9,97,9,SMS Sent,India,Human Resource Management,Online Search,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Thane & Outskirts,,,,,No,No,SMS Sent
627528,API,Google,No,No,1,3,929,1.5,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
627526,Landing Page Submission,Direct Traffic,No,No,1,4,448,4,SMS Sent,India,"Banking, Investment And Insurance",,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,,,,,No,Yes,SMS Sent
627523,Landing Page Submission,Direct Traffic,No,No,0,6,322,3,Email Link Clicked,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Link Clicked
627521,Landing Page Submission,Direct Traffic,No,No,0,2,6,2,Email Opened,India,Media and Advertising,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
627505,API,Olark Chat,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
627497,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
627490,Landing Page Submission,Organic Search,No,No,0,4,181,4,SMS Sent,India,Media and Advertising,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
627486,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627485,Lead Add Form,Reference,No,No,1,,1540,,,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,,,,,,,No,No,Modified
627475,Lead Add Form,Welingak Website,No,No,1,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Not Sure,No,No,,,,,,,No,No,Modified
627472,Landing Page Submission,Google,No,No,1,7,1348,1.75,Page Visited on Website,India,Media and Advertising,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,,Mumbai,,,,,No,No,Page Visited on Website
627470,Landing Page Submission,Direct Traffic,No,No,0,3,150,3,Email Opened,United Arab Emirates,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
627462,Lead Add Form,Reference,No,No,1,,1447,,,India,Travel and Tourism,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,,,,,,No,No,Modified
627445,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627438,Landing Page Submission,Direct Traffic,No,No,0,5,576,5,SMS Sent,India,IT Projects Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
627411,Landing Page Submission,Google,No,No,0,3,325,3,SMS Sent,India,Human Resource Management,Multiple Sources,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities,,,,,No,No,SMS Sent
627397,API,Olark Chat,No,No,1,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
627389,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Olark Chat Conversation
627384,Landing Page Submission,Google,No,No,0,3,74,3,Page Visited on Website,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
627373,API,Google,No,No,1,3,1263,3,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
627366,API,Google,No,No,1,2,717,1,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
627365,Landing Page Submission,Organic Search,No,No,1,6,295,6,SMS Sent,India,Travel and Tourism,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Thane & Outskirts,,,,,No,No,SMS Sent
627364,Landing Page Submission,Direct Traffic,No,No,0,2,270,2,Email Opened,India,Marketing Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
627362,Landing Page Submission,Direct Traffic,No,No,1,4,1373,4,SMS Sent,India,Finance Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Thane & Outskirts,,,,,No,Yes,SMS Sent
627358,Landing Page Submission,Google,No,No,0,4,126,4,Email Opened,India,Marketing Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
627354,API,Olark Chat,No,No,1,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
627353,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
627328,Landing Page Submission,Direct Traffic,No,No,0,3,69,1.5,SMS Sent,India,Supply Chain Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent
627327,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
627315,Landing Page Submission,Google,No,No,1,2,251,2,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,,,,,No,No,SMS Sent
