Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
620170,Landing Page Submission,Direct Traffic,0,0,0,1.0,199,1.0,Converted to Lead,India,Marketing Management,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
620157,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620155,Landing Page Submission,Google,0,0,1,4.0,1387,4.0,SMS Sent,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
620147,API,Google,0,0,0,3.0,51,1.5,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620137,Landing Page Submission,Google,1,0,1,4.0,1674,4.0,Unsubscribed,India,Finance Management,Online Search,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Unsubscribed
620115,Landing Page Submission,Google,0,0,1,4.0,158,4.0,Email Opened,India,International Business,Email,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620113,Landing Page Submission,Direct Traffic,0,0,0,4.0,162,4.0,Olark Chat Conversation,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,1,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,Olark Chat Conversation
620110,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620064,Landing Page Submission,Google,0,0,0,3.0,388,3.0,SMS Sent,India,Supply Chain Management,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620055,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,opp hangup,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
620028,API,Olark Chat,1,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619985,Landing Page Submission,Organic Search,0,0,0,3.0,452,3.0,Email Opened,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
619952,API,Google,0,0,1,2.0,464,2.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619930,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619919,Landing Page Submission,Organic Search,0,0,0,5.0,1059,5.0,SMS Sent,United States,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,4,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
619902,Landing Page Submission,Google,0,0,1,3.0,449,3.0,SMS Sent,India,Operations Management,Student of SomeSchool,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
619901,Landing Page Submission,Direct Traffic,0,0,0,3.0,34,1.5,Email Opened,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
619894,Landing Page Submission,Direct Traffic,0,0,1,4.0,929,4.0,SMS Sent,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
619890,Landing Page Submission,Direct Traffic,0,0,1,6.0,78,6.0,Page Visited on Website,India,Travel and Tourism,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Modified
619884,Landing Page Submission,Google,0,0,0,6.0,1217,6.0,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,0,SMS Sent
619870,Landing Page Submission,Direct Traffic,0,0,1,2.0,688,2.0,SMS Sent,India,Operations Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Other Metro Cities,Missing,Missing,Missing,Missing,0,0,SMS Sent
619857,Landing Page Submission,Direct Traffic,0,0,1,3.0,718,1.5,SMS Sent,India,IT Projects Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,2,2,15.0,14.0,0,1,SMS Sent
619846,Landing Page Submission,Direct Traffic,0,0,0,4.0,348,4.0,Email Opened,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,Email Opened
619821,Landing Page Submission,Direct Traffic,0,0,0,3.0,500,3.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
619819,Landing Page Submission,Direct Traffic,0,0,0,6.0,9,6.0,SMS Sent,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
619799,API,Olark Chat,0,0,0,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619793,Landing Page Submission,Direct Traffic,0,0,1,7.0,1008,3.5,SMS Sent,India,"Banking, Investment And Insurance",Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,SMS Sent
619786,Landing Page Submission,Direct Traffic,0,0,1,2.0,1436,2.0,SMS Sent,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Modified
619784,Landing Page Submission,Direct Traffic,0,0,1,3.0,700,3.0,SMS Sent,India,E-COMMERCE,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
619766,Landing Page Submission,Direct Traffic,0,0,0,2.0,516,2.0,Converted to Lead,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Other Leads,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Modified
619761,API,Organic Search,0,0,0,3.0,112,3.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619683,API,Olark Chat,0,0,0,0.0,0,0.0,Email Link Clicked,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,3,0,0,Other Leads,Missing,Missing,Missing,Missing,Missing,0,0,Email Link Clicked
619676,Landing Page Submission,Direct Traffic,0,0,1,8.0,489,8.0,SMS Sent,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
619673,API,Olark Chat,0,0,0,0.0,0,0.0,Email Link Clicked,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619649,Landing Page Submission,Google,0,0,1,4.0,765,4.0,SMS Sent,India,Finance Management,Online Search,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,SMS Sent
619646,API,Organic Search,0,0,0,4.0,1280,2.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
619629,API,Olark Chat,0,0,0,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619626,Landing Page Submission,Direct Traffic,0,0,0,1.0,303,1.0,Converted to Lead,India,Supply Chain Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
619624,Landing Page Submission,Direct Traffic,0,0,1,3.0,1643,3.0,SMS Sent,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Lost to EINS,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
619603,Landing Page Submission,Google,0,0,0,2.0,315,2.0,Converted to Lead,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
619580,API,Google,0,0,0,4.0,29,2.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
619569,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Other Leads,Other Metro Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
619567,API,Google,0,0,1,6.0,151,1.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,SMS Sent
619558,Landing Page Submission,Direct Traffic,0,0,0,9.0,234,1.8,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
619556,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Unreachable,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Unreachable
619550,Landing Page Submission,Direct Traffic,0,0,1,3.0,835,3.0,Email Opened,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Other Leads,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
619538,API,Google,0,0,0,6.0,317,6.0,Form Submitted on Website,India,Marketing Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
619537,Landing Page Submission,Google,0,0,1,6.0,1400,2.0,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,SMS Sent
619534,API,Organic Search,0,0,0,6.0,124,6.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
619533,API,Google,0,0,0,3.0,242,1.5,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
619527,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
619524,API,Organic Search,0,0,1,7.0,68,7.0,Email Opened,India,Marketing Management,Missing,Businessman,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Potential Lead,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
619523,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619515,Landing Page Submission,Direct Traffic,0,0,0,5.0,1515,2.5,Page Visited on Website,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Modified
619506,API,Olark Chat,1,0,0,0.0,0,0.0,Email Bounced,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619503,Landing Page Submission,Google,0,0,1,3.0,1160,3.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
619500,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619497,Landing Page Submission,Google,0,0,1,4.0,409,4.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
619490,Landing Page Submission,Google,0,0,1,4.0,395,4.0,SMS Sent,India,International Business,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
619487,API,Organic Search,0,0,1,8.0,1138,2.0,SMS Sent,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Dual Specialization Student,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
619486,API,Google,0,0,1,6.0,1352,2.0,SMS Sent,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
619478,API,Olark Chat,0,0,0,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619446,API,Google,1,0,0,5.0,1132,1.25,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619437,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,E-COMMERCE,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Other Leads,Mumbai,2,2,15.0,15.0,0,0,Modified
619428,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619425,Lead Add Form,Click2call,0,0,1,0.0,0,0.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
619421,Landing Page Submission,Organic Search,0,0,0,7.0,97,7.0,SMS Sent,India,Supply Chain Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
619413,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619408,API,Organic Search,0,0,1,2.0,1302,1.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
619402,API,Google,0,0,0,3.0,1562,1.0,Page Visited on Website,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Page Visited on Website
619391,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Missing,Missing,2,3,15.0,17.0,0,0,SMS Sent
619366,Landing Page Submission,Google,0,0,1,3.0,1039,1.5,SMS Sent,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
619325,Landing Page Submission,Direct Traffic,0,0,0,9.0,176,3.0,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Diploma holder (Not Eligible),4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
619321,Landing Page Submission,Direct Traffic,0,0,0,4.0,590,4.0,SMS Sent,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
619314,Landing Page Submission,Direct Traffic,0,0,1,4.0,52,4.0,Email Opened,India,Marketing Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
619310,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
619292,API,Google,0,0,0,2.0,533,2.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
619291,Lead Add Form,Click2call,0,0,1,2.0,928,2.0,Page Visited on Website,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Page Visited on Website
619285,Landing Page Submission,Google,0,0,0,2.0,49,2.0,SMS Sent,India,Supply Chain Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
619276,Landing Page Submission,Direct Traffic,0,0,1,3.0,1552,3.0,Email Opened,India,Media and Advertising,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Tier II Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
